"ProductID","ShipToID","VolumeInKG"
"3110564 - AU","6052","54"
"3110564 - AU","7020","32.4"
"3110564 - AU","7704","32.4"
"3110564 - AU","8001","86.4"
"3110564 - AU","8008","97.2"
"3110565 - AU","6001","86.7"
"3110565 - AU","6001","404.6"
"3110565 - AU","6004","115.6"
"3110565 - AU","6004","28.9"
"3110565 - AU","6010","28.9"
"3110565 - AU","6011","28.9"
"3110565 - AU","6012","57.8"
"3110565 - AU","6013","57.8"
"3110565 - AU","6019","28.9"
"3110565 - AU","6050","86.7"
"3110565 - AU","6050","289"
"3110565 - AU","6051","693.6"
"3110565 - AU","6052","317.9"
"3110565 - AU","6052","1531.7"
"3110565 - AU","6053","549.1"
"3110565 - AU","6055","289"
"3110565 - AU","6055","115.6"
"3110565 - AU","6056","144.5"
"3110565 - AU","6056","520.2"
"3110565 - AU","6059","86.7"
"3110565 - AU","6059","289"
"3110565 - AU","6067","260.1"
"3110565 - AU","6701","144.5"
"3110565 - AU","2186","86.7"
"3110565 - AU","2199","144.5"
"3110565 - AU","2201","635.8"
"3110565 - AU","3910","28.9"
"3110565 - AU","4016","28.9"
"3110565 - AU","4023","144.5"
"3110565 - AU","4023","115.6"
"3110565 - AU","4028","28.9"
"3110565 - AU","4028","144.5"
"3110565 - AU","4036","28.9"
"3110565 - AU","4046","28.9"
"3110565 - AU","4048","462.4"
"3110565 - AU","4057","28.9"
"3110565 - AU","4065","28.9"
"3110565 - AU","4067","28.9"
"3110565 - AU","4070","838.1"
"3110565 - AU","4070","751.4"
"3110565 - AU","4087","28.9"
"3110565 - AU","4087","57.8"
"3110565 - AU","4125","982.6"
"3110565 - AU","4125","346.8"
"3110565 - AU","4126","289"
"3110565 - AU","4126","115.6"
"3110565 - AU","4128","86.7"
"3110565 - AU","4129","1647.3"
"3110565 - AU","4129","404.6"
"3110565 - AU","4131","231.2"
"3110565 - AU","4131","57.8"
"3110565 - AU","4132","86.7"
"3110565 - AU","4132","404.6"
"3110565 - AU","4133","231.2"
"3110565 - AU","4133","173.4"
"3110565 - AU","4134","28.9"
"3110565 - AU","4134","144.5"
"3110565 - AU","4136","202.3"
"3110565 - AU","4136","115.6"
"3110565 - AU","4137","346.8"
"3110565 - AU","4137","231.2"
"3110565 - AU","4138","28.9"
"3110565 - AU","4138","144.5"
"3110565 - AU","4139","57.8"
"3110565 - AU","4140","202.3"
"3110565 - AU","4141","57.8"
"3110565 - AU","4141","173.4"
"3110565 - AU","4142","115.6"
"3110565 - AU","4142","144.5"
"3110565 - AU","4151","1213.8"
"3110565 - AU","4151","173.4"
"3110565 - AU","4159","144.5"
"3110565 - AU","4159","57.8"
"3110565 - AU","4160","144.5"
"3110565 - AU","4160","173.4"
"3110565 - AU","4161","260.1"
"3110565 - AU","4172","317.9"
"3110565 - AU","4709","404.6"
"3110565 - AU","4709","1213.8"
"3110565 - AU","4710","86.7"
"3110565 - AU","4710","144.5"
"3110565 - AU","2003","1473.9"
"3110565 - AU","2043","231.2"
"3110565 - AU","2045","86.7"
"3110565 - AU","2059","115.6"
"3110565 - AU","2064","260.1"
"3110565 - AU","2075","28.9"
"3110565 - AU","2078","28.9"
"3110565 - AU","2100","28.9"
"3110565 - AU","2112","86.7"
"3110565 - AU","2139","57.8"
"3110565 - AU","2152","260.1"
"3110565 - AU","2177","86.7"
"3110565 - AU","2179","115.6"
"3110565 - AU","2181","289"
"3110565 - AU","2182","115.6"
"3110565 - AU","2184","289"
"3110565 - AU","2185","346.8"
"3110565 - AU","2187","144.5"
"3110565 - AU","2188","86.7"
"3110565 - AU","2189","722.5"
"3110565 - AU","2192","28.9"
"3110565 - AU","2195","173.4"
"3110565 - AU","2197","86.7"
"3110565 - AU","2201","173.4"
"3110565 - AU","2203","202.3"
"3110565 - AU","3009","57.8"
"3110565 - AU","3024","375.7"
"3110565 - AU","3026","462.4"
"3110565 - AU","3038","57.8"
"3110565 - AU","3043","86.7"
"3110565 - AU","3047","115.6"
"3110565 - AU","3053","28.9"
"3110565 - AU","3054","28.9"
"3110565 - AU","3055","86.7"
"3110565 - AU","3060","28.9"
"3110565 - AU","3085","28.9"
"3110565 - AU","3110","57.8"
"3110565 - AU","3122","115.6"
"3110565 - AU","3124","346.8"
"3110565 - AU","3129","520.2"
"3110565 - AU","3131","115.6"
"3110565 - AU","3134","115.6"
"3110565 - AU","3138","346.8"
"3110565 - AU","3143","173.4"
"3110565 - AU","3149","260.1"
"3110565 - AU","3150","28.9"
"3110565 - AU","3153","1329.4"
"3110565 - AU","3158","346.8"
"3110565 - AU","3182","317.9"
"3110565 - AU","3183","144.5"
"3110565 - AU","3185","115.6"
"3110565 - AU","3186","173.4"
"3110565 - AU","3187","462.4"
"3110565 - AU","3189","115.6"
"3110565 - AU","3190","57.8"
"3110565 - AU","3191","231.2"
"3110565 - AU","3192","867"
"3110565 - AU","3194","57.8"
"3110565 - AU","3195","173.4"
"3110565 - AU","3197","86.7"
"3110565 - AU","3198","289"
"3110565 - AU","3202","520.2"
"3110565 - AU","3203","520.2"
"3110565 - AU","3204","953.7"
"3110565 - AU","3205","578"
"3110565 - AU","3206","549.1"
"3110565 - AU","3212","144.5"
"3110565 - AU","3217","606.9"
"3110565 - AU","3720","260.1"
"3110565 - AU","3910","28.9"
"3110565 - AU","4134","57.8"
"3110565 - AU","5015","28.9"
"3110565 - AU","5044","202.3"
"3110565 - AU","5045","28.9"
"3110565 - AU","5046","115.6"
"3110565 - AU","5047","549.1"
"3110565 - AU","5048","606.9"
"3110565 - AU","5703","317.9"
"3110565 - AU","7020","86.7"
"3110565 - AU","7704","86.7"
"3110565 - AU","8001","231.2"
"3110565 - AU","8008","260.1"
"3110567 - AU","6001","78.4"
"3110567 - AU","6001","89.6"
"3110567 - AU","6004","78.4"
"3110567 - AU","6004","100.8"
"3110567 - AU","6006","44.8"
"3110567 - AU","6050","11.2"
"3110567 - AU","6051","89.6"
"3110567 - AU","6051","33.6"
"3110567 - AU","6052","134.4"
"3110567 - AU","6053","134.4"
"3110567 - AU","6055","33.6"
"3110567 - AU","6055","44.8"
"3110567 - AU","6056","11.2"
"3110567 - AU","6059","44.8"
"3110567 - AU","6059","145.6"
"3110567 - AU","6067","22.4"
"3110567 - AU","6067","78.4"
"3110567 - AU","6701","11.2"
"3110567 - AU","2186","22.4"
"3110567 - AU","2201","156.8"
"3110567 - AU","4016","11.2"
"3110567 - AU","4023","22.4"
"3110567 - AU","4023","78.4"
"3110567 - AU","4048","33.6"
"3110567 - AU","4070","168"
"3110567 - AU","4070","56"
"3110567 - AU","4125","100.8"
"3110567 - AU","4125","33.6"
"3110567 - AU","4126","33.6"
"3110567 - AU","4126","22.4"
"3110567 - AU","4129","89.6"
"3110567 - AU","4129","67.2"
"3110567 - AU","4131","78.4"
"3110567 - AU","4131","22.4"
"3110567 - AU","4132","78.4"
"3110567 - AU","4132","78.4"
"3110567 - AU","4133","67.2"
"3110567 - AU","4133","44.8"
"3110567 - AU","4134","33.6"
"3110567 - AU","4137","56"
"3110567 - AU","4139","22.4"
"3110567 - AU","4140","33.6"
"3110567 - AU","4141","22.4"
"3110567 - AU","4142","22.4"
"3110567 - AU","4151","156.8"
"3110567 - AU","4151","11.2"
"3110567 - AU","4159","22.4"
"3110567 - AU","4160","22.4"
"3110567 - AU","4160","22.4"
"3110567 - AU","4161","11.2"
"3110567 - AU","4161","11.2"
"3110567 - AU","4172","11.2"
"3110567 - AU","4709","168"
"3110567 - AU","4709","44.8"
"3110567 - AU","4710","33.6"
"3110567 - AU","2003","806.4"
"3110567 - AU","2016","22.4"
"3110567 - AU","2035","22.4"
"3110567 - AU","2043","67.2"
"3110567 - AU","2045","11.2"
"3110567 - AU","2059","44.8"
"3110567 - AU","2062","11.2"
"3110567 - AU","2064","11.2"
"3110567 - AU","2068","11.2"
"3110567 - AU","2094","22.4"
"3110567 - AU","2100","11.2"
"3110567 - AU","2112","89.6"
"3110567 - AU","2139","11.2"
"3110567 - AU","2152","33.6"
"3110567 - AU","2177","22.4"
"3110567 - AU","2179","89.6"
"3110567 - AU","2181","11.2"
"3110567 - AU","2182","33.6"
"3110567 - AU","2183","11.2"
"3110567 - AU","2184","123.2"
"3110567 - AU","2185","56"
"3110567 - AU","2188","33.6"
"3110567 - AU","2189","112"
"3110567 - AU","2192","33.6"
"3110567 - AU","2193","22.4"
"3110567 - AU","2197","78.4"
"3110567 - AU","2199","44.8"
"3110567 - AU","2201","33.6"
"3110567 - AU","2203","11.2"
"3110567 - AU","3024","33.6"
"3110567 - AU","3026","67.2"
"3110567 - AU","3036","11.2"
"3110567 - AU","3047","11.2"
"3110567 - AU","3055","33.6"
"3110567 - AU","3074","33.6"
"3110567 - AU","3124","212.8"
"3110567 - AU","3129","44.8"
"3110567 - AU","3131","78.4"
"3110567 - AU","3138","56"
"3110567 - AU","3143","11.2"
"3110567 - AU","3149","22.4"
"3110567 - AU","3153","145.6"
"3110567 - AU","3158","33.6"
"3110567 - AU","3182","112"
"3110567 - AU","3183","22.4"
"3110567 - AU","3185","22.4"
"3110567 - AU","3186","11.2"
"3110567 - AU","3187","56"
"3110567 - AU","3189","89.6"
"3110567 - AU","3190","33.6"
"3110567 - AU","3191","22.4"
"3110567 - AU","3192","78.4"
"3110567 - AU","3195","44.8"
"3110567 - AU","3198","44.8"
"3110567 - AU","3202","56"
"3110567 - AU","3203","100.8"
"3110567 - AU","3204","123.2"
"3110567 - AU","3205","224"
"3110567 - AU","3206","134.4"
"3110567 - AU","3212","22.4"
"3110567 - AU","3217","156.8"
"3110567 - AU","3720","33.6"
"3110567 - AU","5044","33.6"
"3110567 - AU","5045","246.4"
"3110567 - AU","5047","212.8"
"3110567 - AU","5048","403.2"
"3110567 - AU","5052","11.2"
"3110567 - AU","5703","22.4"
"3110567 - AU","7020","11.2"
"3110567 - AU","7704","22.4"
"3110567 - AU","8001","22.4"
"3110567 - AU","8008","56"
"3110568 - AU","6001","245"
"3110568 - AU","6001","280"
"3110568 - AU","6004","245"
"3110568 - AU","6004","385"
"3110568 - AU","6006","140"
"3110568 - AU","6050","35"
"3110568 - AU","6051","245"
"3110568 - AU","6051","35"
"3110568 - AU","6052","385"
"3110568 - AU","6053","385"
"3110568 - AU","6055","105"
"3110568 - AU","6059","140"
"3110568 - AU","6059","385"
"3110568 - AU","6067","245"
"3110568 - AU","2201","315"
"3110568 - AU","4016","35"
"3110568 - AU","4023","175"
"3110568 - AU","4048","105"
"3110568 - AU","4070","140"
"3110568 - AU","4070","420"
"3110568 - AU","4125","70"
"3110568 - AU","4125","245"
"3110568 - AU","4126","35"
"3110568 - AU","4129","35"
"3110568 - AU","4129","490"
"3110568 - AU","4131","105"
"3110568 - AU","4131","70"
"3110568 - AU","4132","140"
"3110568 - AU","4132","210"
"3110568 - AU","4133","350"
"3110568 - AU","4134","105"
"3110568 - AU","4137","175"
"3110568 - AU","4139","70"
"3110568 - AU","4140","70"
"3110568 - AU","4141","70"
"3110568 - AU","4142","70"
"3110568 - AU","4151","210"
"3110568 - AU","4151","315"
"3110568 - AU","4159","70"
"3110568 - AU","4160","140"
"3110568 - AU","4161","35"
"3110568 - AU","4161","35"
"3110568 - AU","4709","665"
"3110568 - AU","4710","105"
"3110568 - AU","2003","1365"
"3110568 - AU","2035","70"
"3110568 - AU","2043","140"
"3110568 - AU","2045","35"
"3110568 - AU","2059","140"
"3110568 - AU","2062","35"
"3110568 - AU","2064","35"
"3110568 - AU","2068","35"
"3110568 - AU","2094","70"
"3110568 - AU","2100","35"
"3110568 - AU","2112","210"
"3110568 - AU","2139","35"
"3110568 - AU","2152","70"
"3110568 - AU","2177","70"
"3110568 - AU","2179","210"
"3110568 - AU","2181","35"
"3110568 - AU","2182","105"
"3110568 - AU","2183","35"
"3110568 - AU","2184","385"
"3110568 - AU","2185","175"
"3110568 - AU","2186","70"
"3110568 - AU","2188","105"
"3110568 - AU","2189","350"
"3110568 - AU","2192","105"
"3110568 - AU","2193","70"
"3110568 - AU","2197","245"
"3110568 - AU","2199","140"
"3110568 - AU","2201","280"
"3110568 - AU","2203","35"
"3110568 - AU","3024","105"
"3110568 - AU","3026","210"
"3110568 - AU","3036","35"
"3110568 - AU","3047","35"
"3110568 - AU","3074","105"
"3110568 - AU","3124","560"
"3110568 - AU","3129","70"
"3110568 - AU","3131","210"
"3110568 - AU","3138","210"
"3110568 - AU","3143","35"
"3110568 - AU","3153","420"
"3110568 - AU","3158","105"
"3110568 - AU","3182","350"
"3110568 - AU","3183","70"
"3110568 - AU","3185","70"
"3110568 - AU","3186","35"
"3110568 - AU","3187","175"
"3110568 - AU","3189","175"
"3110568 - AU","3190","105"
"3110568 - AU","3191","70"
"3110568 - AU","3192","245"
"3110568 - AU","3195","140"
"3110568 - AU","3198","140"
"3110568 - AU","3202","70"
"3110568 - AU","3203","245"
"3110568 - AU","3204","140"
"3110568 - AU","3205","455"
"3110568 - AU","3206","385"
"3110568 - AU","3212","70"
"3110568 - AU","3217","385"
"3110568 - AU","3720","70"
"3110568 - AU","4023","140"
"3110568 - AU","4126","70"
"3110568 - AU","4131","105"
"3110568 - AU","5044","105"
"3110568 - AU","5045","770"
"3110568 - AU","5047","665"
"3110568 - AU","5048","910"
"3110568 - AU","5052","35"
"3110568 - AU","5703","70"
"3110568 - AU","6051","35"
"3110568 - AU","6053","70"
"3110568 - AU","6055","140"
"3110568 - AU","7020","35"
"3110568 - AU","7704","70"
"3110568 - AU","8001","70"
"3110568 - AU","8008","175"
"3110570 - AU","6001","87.6"
"3110570 - AU","6004","189.8"
"3110570 - AU","6004","189.8"
"3110570 - AU","6050","14.6"
"3110570 - AU","6050","29.2"
"3110570 - AU","6051","43.8"
"3110570 - AU","6052","14.6"
"3110570 - AU","6052","146"
"3110570 - AU","6053","29.2"
"3110570 - AU","6053","87.6"
"3110570 - AU","6056","14.6"
"3110570 - AU","6059","73"
"3110570 - AU","6059","116.8"
"3110570 - AU","6067","58.4"
"3110570 - AU","6701","14.6"
"3110570 - AU","2094","43.8"
"3110570 - AU","2186","29.2"
"3110570 - AU","2199","73"
"3110570 - AU","2201","58.4"
"3110570 - AU","4023","29.2"
"3110570 - AU","4028","73"
"3110570 - AU","4032","14.6"
"3110570 - AU","4046","29.2"
"3110570 - AU","4048","292"
"3110570 - AU","4067","29.2"
"3110570 - AU","4070","146"
"3110570 - AU","4087","29.2"
"3110570 - AU","4125","219"
"3110570 - AU","4125","14.6"
"3110570 - AU","4126","29.2"
"3110570 - AU","4126","14.6"
"3110570 - AU","4129","14.6"
"3110570 - AU","4129","87.6"
"3110570 - AU","4131","29.2"
"3110570 - AU","4132","73"
"3110570 - AU","4133","14.6"
"3110570 - AU","4134","43.8"
"3110570 - AU","4137","43.8"
"3110570 - AU","4138","43.8"
"3110570 - AU","4139","14.6"
"3110570 - AU","4151","73"
"3110570 - AU","4159","29.2"
"3110570 - AU","4160","29.2"
"3110570 - AU","4161","29.2"
"3110570 - AU","4161","14.6"
"3110570 - AU","4709","146"
"3110570 - AU","4709","58.4"
"3110570 - AU","4710","29.2"
"3110570 - AU","4710","14.6"
"3110570 - AU","2003","292"
"3110570 - AU","2025","14.6"
"3110570 - AU","2043","116.8"
"3110570 - AU","2045","43.8"
"3110570 - AU","2046","14.6"
"3110570 - AU","2058","14.6"
"3110570 - AU","2059","29.2"
"3110570 - AU","2064","73"
"3110570 - AU","2100","14.6"
"3110570 - AU","2139","29.2"
"3110570 - AU","2177","29.2"
"3110570 - AU","2179","43.8"
"3110570 - AU","2182","43.8"
"3110570 - AU","2184","87.6"
"3110570 - AU","2185","102.2"
"3110570 - AU","2189","189.8"
"3110570 - AU","2192","14.6"
"3110570 - AU","2201","73"
"3110570 - AU","2203","14.6"
"3110570 - AU","3016","14.6"
"3110570 - AU","3024","131.4"
"3110570 - AU","3026","58.4"
"3110570 - AU","3043","14.6"
"3110570 - AU","3047","14.6"
"3110570 - AU","3055","73"
"3110570 - AU","3124","73"
"3110570 - AU","3129","160.6"
"3110570 - AU","3131","58.4"
"3110570 - AU","3134","58.4"
"3110570 - AU","3138","248.2"
"3110570 - AU","3143","29.2"
"3110570 - AU","3149","116.8"
"3110570 - AU","3153","248.2"
"3110570 - AU","3158","43.8"
"3110570 - AU","3183","43.8"
"3110570 - AU","3186","43.8"
"3110570 - AU","3187","175.2"
"3110570 - AU","3189","73"
"3110570 - AU","3190","29.2"
"3110570 - AU","3192","146"
"3110570 - AU","3195","58.4"
"3110570 - AU","3197","29.2"
"3110570 - AU","3198","14.6"
"3110570 - AU","3202","43.8"
"3110570 - AU","3203","146"
"3110570 - AU","3204","233.6"
"3110570 - AU","3205","306.6"
"3110570 - AU","3206","43.8"
"3110570 - AU","3212","29.2"
"3110570 - AU","3217","73"
"3110570 - AU","3720","131.4"
"3110570 - AU","4125","146"
"3110570 - AU","4138","14.6"
"3110570 - AU","4141","29.2"
"3110570 - AU","5044","43.8"
"3110570 - AU","5045","175.2"
"3110570 - AU","5047","175.2"
"3110570 - AU","5048","146"
"3110570 - AU","5703","58.4"
"3110570 - AU","6055","43.8"
"3110570 - AU","7704","14.6"
"3110570 - AU","8001","29.2"
"3110570 - AU","8008","43.8"
"3110571 - AU","6001","248.4"
"3110571 - AU","6004","745.2"
"3110571 - AU","6004","331.2"
"3110571 - AU","6050","41.4"
"3110571 - AU","6050","82.8"
"3110571 - AU","6051","124.2"
"3110571 - AU","6051","82.8"
"3110571 - AU","6052","82.8"
"3110571 - AU","6052","331.2"
"3110571 - AU","6053","248.4"
"3110571 - AU","6053","82.8"
"3110571 - AU","6059","165.6"
"3110571 - AU","6059","372.6"
"3110571 - AU","6067","165.6"
"3110571 - AU","6701","41.4"
"3110571 - AU","2094","124.2"
"3110571 - AU","2186","82.8"
"3110571 - AU","2199","207"
"3110571 - AU","2201","165.6"
"3110571 - AU","4023","82.8"
"3110571 - AU","4028","207"
"3110571 - AU","4046","82.8"
"3110571 - AU","4048","828"
"3110571 - AU","4067","82.8"
"3110571 - AU","4070","414"
"3110571 - AU","4087","82.8"
"3110571 - AU","4125","621"
"3110571 - AU","4126","82.8"
"3110571 - AU","4126","41.4"
"3110571 - AU","4129","248.4"
"3110571 - AU","4131","82.8"
"3110571 - AU","4132","207"
"3110571 - AU","4133","41.4"
"3110571 - AU","4134","124.2"
"3110571 - AU","4137","124.2"
"3110571 - AU","4138","124.2"
"3110571 - AU","4139","41.4"
"3110571 - AU","4151","165.6"
"3110571 - AU","4159","82.8"
"3110571 - AU","4160","82.8"
"3110571 - AU","4161","82.8"
"3110571 - AU","4161","41.4"
"3110571 - AU","4709","248.4"
"3110571 - AU","4709","331.2"
"3110571 - AU","4710","82.8"
"3110571 - AU","4710","41.4"
"3110571 - AU","2003","745.2"
"3110571 - AU","2025","41.4"
"3110571 - AU","2043","248.4"
"3110571 - AU","2045","124.2"
"3110571 - AU","2046","41.4"
"3110571 - AU","2058","41.4"
"3110571 - AU","2059","82.8"
"3110571 - AU","2064","207"
"3110571 - AU","2100","41.4"
"3110571 - AU","2139","82.8"
"3110571 - AU","2177","82.8"
"3110571 - AU","2179","124.2"
"3110571 - AU","2182","124.2"
"3110571 - AU","2184","248.4"
"3110571 - AU","2185","289.8"
"3110571 - AU","2189","538.2"
"3110571 - AU","2192","41.4"
"3110571 - AU","2201","207"
"3110571 - AU","2203","41.4"
"3110571 - AU","3016","41.4"
"3110571 - AU","3024","372.6"
"3110571 - AU","3026","165.6"
"3110571 - AU","3047","124.2"
"3110571 - AU","3055","165.6"
"3110571 - AU","3124","207"
"3110571 - AU","3129","414"
"3110571 - AU","3131","82.8"
"3110571 - AU","3134","165.6"
"3110571 - AU","3138","786.6"
"3110571 - AU","3143","82.8"
"3110571 - AU","3149","331.2"
"3110571 - AU","3153","703.8"
"3110571 - AU","3158","124.2"
"3110571 - AU","3183","124.2"
"3110571 - AU","3186","124.2"
"3110571 - AU","3187","496.8"
"3110571 - AU","3189","82.8"
"3110571 - AU","3190","82.8"
"3110571 - AU","3192","372.6"
"3110571 - AU","3195","165.6"
"3110571 - AU","3197","82.8"
"3110571 - AU","3198","41.4"
"3110571 - AU","3202","124.2"
"3110571 - AU","3203","414"
"3110571 - AU","3204","579.6"
"3110571 - AU","3205","786.6"
"3110571 - AU","3206","124.2"
"3110571 - AU","3212","82.8"
"3110571 - AU","3217","207"
"3110571 - AU","3720","372.6"
"3110571 - AU","4125","414"
"3110571 - AU","4138","41.4"
"3110571 - AU","4141","82.8"
"3110571 - AU","5044","124.2"
"3110571 - AU","5045","496.8"
"3110571 - AU","5047","455.4"
"3110571 - AU","5048","414"
"3110571 - AU","5703","165.6"
"3110571 - AU","6055","124.2"
"3110571 - AU","7704","41.4"
"3110571 - AU","8001","82.8"
"3110571 - AU","8008","124.2"
"3120057 - AU","4159","54"
"3120057 - AU","2003","270"
"3120057 - AU","2179","108"
"3120057 - AU","3198","54"
"3120057 - AU","3203","54"
"3120057 - AU","3205","270"
"3120057 - AU","3206","162"
"3120057 - AU","3217","162"
"3120057 - AU","5047","162"
"3120057 - AU","5048","162"
"3120058 - AU","4159","70"
"3120058 - AU","2003","350"
"3120058 - AU","2179","70"
"3120058 - AU","3198","70"
"3120058 - AU","3203","70"
"3120058 - AU","3205","350"
"3120058 - AU","3206","210"
"3120058 - AU","3217","210"
"3120058 - AU","5047","140"
"3120058 - AU","5048","210"
"3120060 - AU","4159","54"
"3120060 - AU","2003","216"
"3120060 - AU","2186","54"
"3120060 - AU","2197","54"
"3120060 - AU","3158","54"
"3120060 - AU","3198","54"
"3120060 - AU","3203","54"
"3120060 - AU","3217","54"
"3120060 - AU","5047","54"
"3120061 - AU","6056","119"
"3120061 - AU","4159","119"
"3120061 - AU","2003","238"
"3120061 - AU","2186","119"
"3120061 - AU","2197","119"
"3120061 - AU","3149","119"
"3120061 - AU","3158","119"
"3120061 - AU","3217","119"
"3120061 - AU","5047","119"
"3120063 - AU","2003","106.6"
"3120063 - AU","3149","106.6"
"3120063 - AU","3153","53.3"
"3120063 - AU","3192","53.3"
"3120063 - AU","3198","53.3"
"3120063 - AU","3203","106.6"
"3120063 - AU","3205","53.3"
"3120063 - AU","3206","106.6"
"3120063 - AU","3217","53.3"
"3120064 - AU","6056","105"
"3120064 - AU","4133","35"
"3120064 - AU","2003","70"
"3120064 - AU","2179","35"
"3120064 - AU","2195","35"
"3120064 - AU","2197","35"
"3120064 - AU","3060","35"
"3120064 - AU","3124","35"
"3120064 - AU","3138","35"
"3120064 - AU","3149","70"
"3120064 - AU","3153","35"
"3120064 - AU","3192","35"
"3120064 - AU","3198","70"
"3120064 - AU","3203","70"
"3120064 - AU","3204","35"
"3120064 - AU","3205","35"
"3120064 - AU","3206","70"
"3120064 - AU","3217","35"
"3120064 - AU","4070","70"
"3120064 - AU","5047","70"
"3120064 - AU","6052","140"
"3120066 - AU","4057","162.2"
"3120066 - AU","4131","81.1"
"3120066 - AU","4133","81.1"
"3120066 - AU","4142","162.2"
"3120066 - AU","4142","162.2"
"3120066 - AU","4151","81.1"
"3120066 - AU","4160","81.1"
"3120066 - AU","4160","81.1"
"3120066 - AU","2064","324.4"
"3120066 - AU","2065","81.1"
"3120066 - AU","2179","81.1"
"3120066 - AU","2181","162.2"
"3120066 - AU","2189","162.2"
"3120066 - AU","3004","81.1"
"3120066 - AU","3026","81.1"
"3120066 - AU","3124","324.4"
"3120066 - AU","3134","81.1"
"3120066 - AU","3153","81.1"
